ageID,head_campus_ageID,school_name,street,town_suburb,postcode,level_of_schooling,school_gender,sector,systemic,school_affiliation,diocese,sys_num,sys_desc,school _specialty_indicator,campus_level,school_url,lga,electorate_code,fed_electorate,SA3,SA4,ASGS_remoteness,latitude,longitude
1813,1813,St Leo's Catholic College,16 Woolcott Ave,Wahroonga,2076,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Secondary,http://www.stleos.nsw.edu.au,Hornsby (A),Ku-ring-gai,Bradfield,Hornsby,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.715037,151.104338
1815,1815,St Luke's Catholic Primary School,75-79 Victoria Street,Revesby,2212,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://www.stlrevesby.catholic.edu.au/,Bankstown (C),East Hills,Banks,Bankstown,Sydney - Inner South West,Major Cities of Australia,-33.945569,151.016979
1816,1816,St Margaret Mary's Primary School,7 Chetwynd Road,Merrylands,2160,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.stmmmerrylands.catholic.edu.au,Holroyd (C),Granville,McMahon,Merrylands - Guildford,Sydney - Parramatta,Major Cities of Australia,-33.836279,150.981727
1817,1817,St Margaret Mary's Catholic Primary School,Cnr Avoca St and Clovelly Rd,Randwick,2031,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmmrandwick.catholic.edu.au,Randwick (C),Coogee,Wentworth,Eastern Suburbs - South,Sydney - Eastern Suburbs,Major Cities of Australia,-33.90529,151.244676
1819,1819,St Mark's Catholic Primary School,31 Tranmere St,Drummoyne,2047,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmdrummoyne.catholic.edu.au,Canada Bay (A),Drummoyne,Reid,Canada Bay,Sydney - Inner West,Major Cities of Australia,-33.855573,151.154133
1820,1820,St Maroun's College,194-206 Wardell Road,Dulwich Hill,2203,Combined,Co-ed,Independent,Non-Systemic,Catholic (Other),,0,,Non special,Combined,http://www.stmarouns.nsw.edu.au,Marrickville (A),Summer Hill,Grayndler,Marrickville - Sydenham - Petersham,Sydney - City and Inner South,Major Cities of Australia,-33.908236,151.144181
1821,1821,St Martha's Catholic Primary School,88 Churchill Avenue,Strathfield,2135,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmstrathfield.catholic.edu.au,Strathfield (A),Strathfield,Reid,Strathfield - Burwood - Ashfield,Sydney - Inner West,Major Cities of Australia,-33.873815,151.086979
1822,1822,St Mary of the Angels Primary School,36 Wirruna Street,Guyra,2365,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/guyra,Guyra (A),Northern Tablelands,New England,Armidale,New England and North West,Outer Regional Australia,-30.225568,151.67242
1823,1823,St Mary's Primary School,156 Rusden Street,Armidale,2350,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://stmarysarmidale.catholic.edu.au/,Armidale Dumaresq (A),Northern Tablelands,New England,Armidale,New England and North West,Inner Regional Australia,-30.516282,151.664034
1827,1827,St Mary Star of the Sea College,Harbour Street,Wollongong,2500,Secondary,Female,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.stmarys.nsw.edu.au,Wollongong (C),Wollongong,Cunningham,Wollongong,Illawarra,Major Cities of Australia,-34.424075,150.903403
1828,1828,St Mary's Primary School,Park Street,Bellingen,2454,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.bellplism.catholic.edu.au,Bellingen (A),Oxley,Cowper,Coffs Harbour,Coffs Harbour - Grafton,Outer Regional Australia,-30.45571,152.898143
1829,1829,St Mary's Catholic Primary School,2 Broughton Street,Concord,2137,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmconcord.catholic.edu.au,Canada Bay (A),Drummoyne,Reid,Canada Bay,Sydney - Inner West,Major Cities of Australia,-33.86792,151.103026
1831,1831,All Saints Catholic College,53 Bigge Street,Liverpool,2170,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://ascgcliverpool.catholic.edu.au,Liverpool (C),Liverpool,Fowler,Liverpool,Sydney - South West,Major Cities of Australia,-33.920036,150.926859
1832,1832,St Mary's High School,Pacific Highway,Gateshead,2290,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Secondary,http://gatesheadsm.catholic.edu.au,Lake Macquarie (C),Charlestown,Shortland,Lake Macquarie - East,Newcastle and Lake Macquarie,Major Cities of Australia,-32.980587,151.692941
1833,1833,St Mary's Catholic School,Percy St,Wellington,2820,Combined,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Combined,http://www.stmaryswell.org.au,Wellington (A),Dubbo,Calare,Dubbo,Far West and Orana,Outer Regional Australia,-32.556533,148.943445
1839,1839,All Saints Catholic Primary School (Liverpool),George Street,Liverpool,2170,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://www.asliverpool.catholic.edu.au,Liverpool (C),Liverpool,Fowler,Liverpool,Sydney - South West,Major Cities of Australia,-33.919077,150.926265
1844,1844,Rosebank College,1A Harris Road,Five Dock,2046,Secondary,Co-ed,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.rosebank.nsw.edu.au/,Canada Bay (A),Drummoyne,Reid,Canada Bay,Sydney - Inner West,Major Cities of Australia,-33.868701,151.122212
1846,1846,St Mary's School,Selwyn Street,Batlow,2730,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.stmarysbatlow.nsw.edu.au,Tumut Shire (A),Wagga Wagga,Eden-Monaro,Tumut - Tumbarumba,Riverina,Outer Regional Australia,-35.521774,148.146249
1848,1848,St Mary's Primary School,Carbin Street,Bowraville,2449,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.bwpplism.catholic.edu.au,Nambucca (A),Oxley,Cowper,Kempsey - Nambucca,Mid North Coast,Outer Regional Australia,-30.650993,152.850688
1850,1850,St Mary's Catholic College,Canterbury Street,Casino,2470,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Secondary,http://www.cashlism.catholic.edu.au,Richmond Valley (A),Clarence,Page,Richmond Valley - Hinterland,Richmond - Tweed,Inner Regional Australia,-28.861067,153.045384
1851,1851,St Mary's Primary School,207 Federation Drive,Corowa,2646,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.smcoww.catholic.edu.au,Corowa Shire (A),Albury,Farrer,Upper Murray exc. Albury,Murray,Inner Regional Australia,-35.996528,146.388105
1852,1852,St Mary's School,Wade Street,Crookwell,2583,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.stmarysc.nsw.edu.au,Upper Lachlan Shire (A),Goulburn,Hume,Goulburn - Yass,Capital Region,Inner Regional Australia,-34.462394,149.469288
1853,1853,St Mary's Primary School,Wheeler'S Lane,Dubbo,2830,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.stmarysdubbo.nsw.edu.au,Dubbo (C),Dubbo,Parkes,Dubbo,Far West and Orana,Inner Regional Australia,-32.242336,148.631385
1854,1854,St Mary's Catholic Primary School ,54 Swanson Street,Erskineville,2043,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmerskineville.catholic.edu.au/,Sydney (C),Heffron,Sydney,Sydney Inner City,Sydney - City and Inner South,Major Cities of Australia,-33.900199,151.187625
1856,1856,St Mary's Primary School,436 Moppett Street,Hay,2711,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.hay.catholic.edu.au,Hay (A),Murray,Farrer,Lower Murray,Murray,Outer Regional Australia,-34.508916,144.839753
1858,1858,St Mary's Catholic Primary School,Whistler St,Manly,2095,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.smmdbb.catholic.edu.au,Manly (A),Manly,Warringah,Manly,Sydney - Northern Beaches,Major Cities of Australia,-33.795043,151.286323
1860,1860,St Mary's School,Queen Street,Moruya,2537,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.stmarysmoruya.nsw.edu.au,Eurobodalla (A),Bega,Gilmore,South Coast,Capital Region,Inner Regional Australia,-35.909964,150.080108
1861,1861,St Mary's Catholic Primary School ,40 Ridge Street,North Sydney,2060,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmns.com,North Sydney (A),North Shore,North Sydney,North Sydney - Mosman,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.832701,151.207592
1863,1863,St Mary's Primary School,Cnr Byng & Park Streets,Orange East,2800,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://ceo.bathurst.catholic.edu.au/images/Reports09/stmarysorange2009.pdf,Orange (C),Orange,Calare,Orange,Central West,Inner Regional Australia,-33.284615,149.117119
1864,1864,St Mary's Primary School,1 Myrtle St,Rydalmere,2116,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.stmarysrydalmere.catholic.edu.au,Parramatta (C),Parramatta,Parramatta,Carlingford,Sydney - Parramatta,Major Cities of Australia,-33.811898,151.040766
1865,1865,St Mary's Primary School,12 Short Street,Scone,2337,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://scone.catholic.edu.au,Upper Hunter Shire (A),Upper Hunter,New England,Upper Hunter,Hunter Valley exc Newcastle,Inner Regional Australia,-32.053022,150.872225
1866,1866,St Mary's Primary School,2 Bayview St,Warners Bay,2282,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://warnersbay.catholic.edu.au,Lake Macquarie (C),Charlestown,Shortland,Lake Macquarie - East,Newcastle and Lake Macquarie,Major Cities of Australia,-32.975937,151.648849
1867,1867,St Mary's Primary School,2 Lawson Street,Warren,2824,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.warren.catholic.edu.au,Warren (A),Barwon,Parkes,Bourke - Cobar - Coonamble,Far West and Orana,Outer Regional Australia,-31.699525,147.838373
1868,1868,St Mary's Primary School,Edon Street,Yoogali,2680,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.smyww.catholic.edu.au,Griffith (C),Murray,Farrer,Griffith - Murrumbidgee (West),Riverina,Outer Regional Australia,-34.300591,146.083074
1869,1869,St Mary's Primary School,Elizabeth Street,Young,2594,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.stmarysyoung.nsw.edu.au,Young (A),Cootamundra,Riverina,Goulburn - Yass,Capital Region,Inner Regional Australia,-34.308091,148.300263
1870,1870,St Mary's Star of the Sea Catholic Primary School,24-26 Croydon Road,Hurstville,2211,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmsshurstville.catholic.edu.au,Rockdale (C),Kogarah,Barton,Kogarah - Rockdale,Sydney - Inner South West,Major Cities of Australia,-33.960257,151.111775
1871,1871,St Mary's Star of the Sea Catholic Primary School,Corks Lane,Milton,2538,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.sosmdow.catholic.edu.au,Shoalhaven (C),South Coast,Gilmore,Shoalhaven,Southern Highlands and Shoalhaven,Inner Regional Australia,-35.311398,150.43026
1872,1872,St Mary's War Memorial School,England Street,West Wyalong,2671,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.smwms.nsw.edu.au,Bland (A),Cootamundra,Riverina,Lachlan Valley,Central West,Outer Regional Australia,-33.926278,147.205942
1873,1873,St Matthew's Catholic School,4 Lewis Street,Mudgee,2850,Combined,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Combined,http://www.stmattsmudgee.catholic.edu.au,Mid-Western Regional (A),Dubbo,Calare,Lithgow - Mudgee,Central West,Inner Regional Australia,-32.59307,149.590336
1875,1875,St Matthew's Primary School,Tebbutt Street,Windsor,2756,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.stmatthewswindsor.catholic.edu.au,Hawkesbury (C),Hawkesbury,Macquarie,Richmond - Windsor,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.6096,150.815286
1876,1876,St Mel's Catholic Primary School,14 Duke Street,Campsie,2194,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://www.stmcampsie.catholic.edu.au/,Canterbury (C),Canterbury,Watson,Canterbury,Sydney - Inner South West,Major Cities of Australia,-33.910999,151.105925
1877,1877,St Michael's School,Tucklan Street,Dunedoo,2844,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.stmichaelsdunedoo.catholic.edu.au/,Warrumbungle Shire (A),Barwon,Parkes,Lithgow - Mudgee,Central West,Outer Regional Australia,-32.05976,149.260333
1880,1880,St Michael's School,3-5 Chapel Lane,Baulkham Hills,2153,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.stmichaelsbhills.catholic.edu.au,The Hills Shire (A),Baulkham Hills,Mitchell,Baulkham Hills,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.743606,150.980025
1881,1881,St Michael's Catholic Primary School,24 Margaret Street,Belfield,2191,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmbelfield.catholic.edu.au,Canterbury (C),Canterbury,Watson,Canterbury,Sydney - Inner South West,Major Cities of Australia,-33.901446,151.088022
1882,1882,St Michael's Primary School,155 Reservoir Road,Blacktown South,2148,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.stmichaelsblacktown.catholic.edu.au,Blacktown (C),Prospect,Greenway,Blacktown,Sydney - Blacktown,Major Cities of Australia,-33.789893,150.899006
1883,1883,St Michael's School,55 Methul Street,Coolamon,2701,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.smcww.catholic.edu.au,Coolamon (A),Cootamundra,Riverina,Wagga Wagga,Riverina,Inner Regional Australia,-34.817776,147.203353
1884,1884,St Michael's Catholic Primary School,Haig Avenue,Daceyville,2032,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmdaceyville.catholic.edu.au,Botany Bay (C),Maroubra,Kingsford Smith,Botany,Sydney - City and Inner South,Major Cities of Australia,-33.930186,151.225447
1885,1885,St Michael's School,356-372 Harrison Street,Deniliquin,2710,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.deniliquin.catholic.edu.au,Deniliquin (A),Murray,Farrer,Upper Murray exc. Albury,Murray,Inner Regional Australia,-35.53091,144.961567
1886,1886,St Michael's Catholic Primary School,181-187 Longueville Road,Lane Cove,2066,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://www.stmichaelslanecove.com,Lane Cove (A),Lane Cove,North Sydney,Chatswood - Lane Cove,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.819014,151.169995
1887,1887,St Michael's School,45 Rowan Street,Manilla,2346,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://stmichaelsmanilla.nsw.edu.au,Tamworth Regional (A),Tamworth,New England,Tamworth - Gunnedah,New England and North West,Outer Regional Australia,-30.750059,150.723451
1888,1888,St Michael's Catholic Primary School,Maxim Street,Meadowbank,2114,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://smpsmeadowbank.catholic.edu.au,Ryde (C),Ryde,Bennelong,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.812298,151.087241
1889,1889,St Michael's Catholic Primary School,Alfred St,Mittagong,2575,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.smmdow.catholic.edu.au,Wingecarribee (A),Wollondilly,Whitlam,Southern Highlands,Southern Highlands and Shoalhaven,Inner Regional Australia,-34.447452,150.449884
1890,1890,St Michael's Primary School,Sproule Street,Nelson Bay,2315,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://nelsonbay.catholic.edu.au,Port Stephens (A),Port Stephens,Paterson,Port Stephens,Hunter Valley exc Newcastle,Inner Regional Australia,-32.722709,152.135301
1891,1891,St Michael's Catholic Primary School,20 North Street,Nowra,2541,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.smndow.catholic.edu.au,Shoalhaven (C),South Coast,Gilmore,Shoalhaven,Southern Highlands and Shoalhaven,Inner Regional Australia,-34.87286,150.597327
1892,1892,St Michael's Catholic Primary School,Percival Road,Stanmore,2048,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmstanmore.catholic.edu.au/,Marrickville (A),Newtown,Grayndler,Marrickville - Sydenham - Petersham,Sydney - City and Inner South,Major Cities of Australia,-33.892382,151.16499
